ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
1078994,0,0,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29027,0,0,0,0,0,0,0,87,0,411991
1078995,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412009,0,1,0,0,0,1,0,0,12,12,0,0,0,0,63,0,411992
1078996,0,0,6,0,0,39,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,63,0,0,0,0,0,0,0,1,0,411993
1079000,0,0,6,0,0,3,1000,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,411995
1079023,0,0,2,0,0,0,0,300,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,87,16,412009
1079029,0,1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,411991,0,1,0,0,0,1,0,0,12,12,0,0,0,0,63,0,411992
1079034,0,0,6,0,0,69,0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,21,0,412018
1079035,0,1,6,0,0,4,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8192,0,0,0,21,0,412018
1079036,0,0,6,0,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,21,0,412019
1079037,0,1,6,0,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,21,0,412019
1079040,0,0,6,0,0,8,1000,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412020
1079045,0,2,3,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412019
1079050,0,7,6,0,0,332,0,410412,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25302,0,0,0,0,0,0,536870912,1,0,400014
1079080,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,205724,64,0,0,0,0,0,0,87,0,412040
1079081,0,2,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412040,0,1,0,0,0,1,0,0,12,12,0,0,0,0,63,0,411992
1079155,0,0,2,0,0,0,0,94,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412072
1079156,0,1,6,0,0,87,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,6,0,412072
1079175,0,0,2,0,0,0,0,141,0,1,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412079
1079176,0,1,6,0,0,87,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,6,0,412079
1079180,0,0,2,0,0,0,0,189,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412080
1079181,0,1,6,0,0,87,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,6,0,412080
1079225,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412096
1079226,0,1,6,0,0,3,2000,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,18,16,412096
1079242,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412107
1079253,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,21,0,412113
1079254,0,1,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412113
1079255,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,412114
1079256,0,0,6,0,0,4,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412115
1079257,0,0,6,2,0,69,0,240,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412116
1079258,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412116
1079262,0,0,6,2,0,69,0,420,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412118
1079263,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412118
1079265,0,0,6,2,0,69,0,600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412120
1079266,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412120
1079267,0,0,6,2,0,69,0,780,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412121
1079268,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412121
1079269,0,0,6,2,0,69,0,960,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412122
1079270,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412122
1079271,0,0,6,2,0,69,0,1140,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,0,412123
1079272,0,1,6,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,412123
1079346,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412179
1079353,0,1,6,0,0,4,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412115
1079380,0,0,6,0,0,69,0,330,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412202
1079381,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412202
1079384,0,0,6,0,0,69,0,580,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412205
1079385,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412205
1079388,0,0,6,0,0,69,0,940,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412207
1079389,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412207
1079392,0,0,6,0,0,69,0,1350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412209
1079393,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412209
1079394,0,0,6,0,0,69,0,1840,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412210
1079395,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412210
1079401,0,0,6,0,0,69,0,330,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412214
1079402,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412214
1079408,0,0,6,0,0,69,0,580,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412218
1079409,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412218
1079425,0,1,6,0,0,87,0,-99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,38,0,412114
1079426,0,2,6,0,0,20,1000,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,412114
1079428,0,0,6,0,0,69,0,940,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412230
1079429,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412230
1079430,0,0,6,0,0,69,0,1350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412231
1079431,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412231
1079432,0,0,6,0,0,69,0,1840,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412232
1079433,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,412232
1079452,0,0,6,0,0,61,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412248
1079484,0,0,6,0,0,23,2000,0,1,1,0,0,0,0,0,0,0,412272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412270
1079486,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,205767,64,0,0,0,0,0,0,62,0,412272
1079492,0,2,6,0,0,332,0,412113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,475,0,0,0,0,0,0,0,1,0,412115
1079493,0,3,6,0,0,332,0,412214,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,543,0,0,0,0,0,0,0,1,0,412115
1079494,0,4,6,0,0,332,0,412218,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8457,0,0,0,0,0,0,0,1,0,412115
1079495,0,5,6,0,0,332,0,412230,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8458,0,0,0,0,0,0,0,1,0,412115
1079496,0,6,6,0,0,332,0,412231,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10223,0,0,0,0,0,0,0,1,0,412115
1079497,0,7,6,0,0,332,0,412232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10225,0,0,0,0,0,0,0,1,0,412115
1079498,0,8,6,0,0,332,0,412202,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6143,0,0,0,0,0,0,0,1,0,412115
1079499,0,9,6,0,0,332,0,412205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8461,0,0,0,0,0,0,0,1,0,412115
1079500,0,10,6,0,0,332,0,412207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8462,0,0,0,0,0,0,0,1,0,412115
1079501,0,11,6,0,0,332,0,412209,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10177,0,0,0,0,0,0,0,1,0,412115
1079502,0,12,6,0,0,332,0,412210,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28609,0,0,0,0,0,0,0,1,0,412115
1079503,0,13,6,0,0,332,0,412116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1463,0,0,0,0,0,0,0,1,0,412115
1079504,0,14,6,0,0,332,0,412118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8494,0,0,0,0,0,0,0,1,0,412115
1079505,0,15,6,0,0,332,0,412120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8495,0,0,0,0,0,0,0,1,0,412115
1079506,0,16,6,0,0,332,0,412121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10191,0,0,0,0,0,0,0,1,0,412115
1079507,0,17,6,0,0,332,0,412122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10192,0,0,0,0,0,0,0,1,0,412115
1079508,0,18,6,0,0,332,0,412123,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10193,0,0,0,0,0,0,0,1,0,412115
1079513,0,0,24,0,0,0,0,1,0,1,0,0,206157,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,412278
1079529,0,0,6,0,0,57,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412286
1079530,0,1,6,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412286
1079549,0,0,6,0,0,23,3000,10,0,1,0,0,0,0,0,0,0,413052,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412296
1079595,0,0,6,0,0,108,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,551686903,102472,64,16384,1,0,412322
1079599,0,0,6,0,0,226,5000,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412324
1079600,0,1,6,0,0,4,0,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412324
1079601,0,2,6,0,0,4,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412324
1079602,0,3,6,0,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412324
1079603,0,0,6,0,0,134,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412325
1079604,0,0,6,0,0,79,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,412326
1079680,0,0,24,0,0,0,0,1,0,1,0,0,206170,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,412365
1079781,0,0,6,0,0,61,0,150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412421
1079790,0,0,6,0,0,23,2000,0,1,1,0,0,0,0,0,0,0,412272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412427
1079791,0,0,24,0,0,0,0,0,1,1,0,1,206175,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412428
1079813,0,0,2,0,0,0,0,207,0.833,1,0,61,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412437
1079822,0,0,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,15,412443
1079823,0,1,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,15,412443
1079841,0,0,6,0,0,395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29081,0,0,0,0,0,0,0,1,0,412456
1079854,0,0,2,0,0,0,0,276,0,1,0,47,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,412466
1079921,0,0,6,0,0,275,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,0,0,0,1,0,412507
1079930,0,0,6,1,0,8,1000,42,0.152,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,132,31,412510
1079941,0,0,6,0,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,0,0,0,0,1,0,412513
1079977,0,2,6,0,0,4,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,400735
1079983,0,0,6,0,0,3,1000,25,0.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412526
1079984,0,1,6,0,0,33,0,-31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412526
1079986,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412527
1079988,0,0,98,0,0,0,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,150,0,0,8,0,0,0,0,22,15,412528
1079994,0,0,6,0,0,33,0,-40,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412532
1079995,0,1,2,0,0,0,0,304,0.814,1,0,51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412532
1080001,0,0,6,0,0,226,2000,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412538
1080018,0,0,2,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412545
1080067,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412569
1080072,0,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412570
1080145,0,0,6,0,0,226,3000,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412609
1080148,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,412613
1080280,0,0,6,0,0,109,0,100,1,1,0,0,0,0,0,0,0,412698,0,1,0,0,0,1,0,0,0,0,16649,262208,131072,0,1,0,412689
1080301,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412698
1080337,0,0,24,0,0,0,0,1,0,1,0,0,206345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412718
1080346,0,3,6,0,0,175,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,403619
1080351,0,0,6,0,0,107,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,8192,0,0,1,0,412727
1080352,0,1,6,0,0,290,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412727
1080355,0,0,6,0,0,290,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412729
1080356,0,1,6,0,0,226,10000,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412729
1080360,0,0,6,0,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412732
1080365,0,0,6,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,412735
1080366,0,1,6,0,0,135,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,412735
1080406,0,0,2,0,0,0,0,221,0.714,1,0,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412758
1080407,0,1,6,0,0,79,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,412758
1080442,0,0,3,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412783
1080443,0,0,3,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412784
1080446,0,0,2,0,0,0,0,10,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412787
1080447,0,1,68,0,0,0,0,-1,0,1,0,1,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412787
1080449,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412788
1080450,0,1,64,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,412788
1080451,0,0,6,0,0,11,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,412789
1080452,0,0,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,0,412790
1080453,0,1,2,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14,0,0,0,0,87,16,412790
1080454,0,2,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,87,16,412790
1080467,0,0,6,0,0,4,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412798
1080470,0,0,6,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,412800
1080892,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,674,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,413031
1080893,0,1,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,410104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,413031
1080924,0,0,6,0,0,61,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413045
1080933,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,15,413052
1081349,0,0,6,0,0,108,0,-20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,267776,0,0,0,1,0,413247
1081350,0,0,6,0,0,42,0,100,0,1,0,0,0,0,0,0,0,413247,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413248
1081355,0,0,6,0,0,109,0,100,1,1,0,0,0,0,0,0,0,409076,0,1,0,0,0,1,0,0,0,0,8192,0,65600,0,1,0,413251
1081372,0,0,6,0,0,23,1000,24,0.15,1,0,1,0,0,0,0,0,413260,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,413259
1081379,0,0,2,0,0,0,0,69,0.286,1,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,76,16,413260
1081454,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,413302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413301
1081455,0,0,30,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,413302
1081514,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,408953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413338
1081578,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,413399,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413380
1081620,0,0,6,0,0,108,0,-100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,2097152,0,0,0,1,0,413399
1081641,0,0,6,0,0,226,2000,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413404
1081655,0,1,6,0,0,108,0,-100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,2097152,0,0,0,1,0,413399
1081679,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,408953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413429
1081682,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,408953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413432
1081722,0,0,58,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,413446
1081768,0,0,6,0,0,101,0,-30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,413476
1081769,0,1,6,0,0,10,0,-30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,413476
1081772,0,0,6,0,0,79,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,413479
1081773,0,1,6,0,0,51,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413479
1081788,0,3,137,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,87,8,405688
1081875,0,0,6,0,0,69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,11,12,0,0,0,0,0,120,0,413548
1081876,0,1,6,0,0,20,5000,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,120,0,413548
1081877,0,2,6,0,0,82,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,120,0,413548
1081878,0,3,6,0,0,147,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,878,0,0,0,0,0,0,0,0,0,413548
1081973,0,0,6,0,0,138,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,87,16,413589
1082068,0,0,24,0,0,0,0,1,0,1,0,0,206466,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413651
1082101,0,0,6,0,0,226,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,413664
1082102,0,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,413664
1082106,0,2,137,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,407676
1082114,0,0,98,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,18,0,0,0,0,0,24,0,413671
1082115,0,1,2,0,0,0,0,45,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,0,0,24,0,413671
