ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
77671,0,0,1,0,0,1,133,0,25292
77672,0,0,2,0,11,2,0,0,26211
77673,0,0,1,0,0,1,133,0,25019
77674,0,0,1,0,0,1,133,0,25296
77675,0,0,1,0,0,1,133,0,25298
77676,0,0,3,0,0,2,0,0,25200
77677,0,99,0,0,0,0,0,0,26197
77678,0,49,2,0,0,0,0,0,26083
77679,0,0,1,3,0,1,0,0,24928
77680,0,0,1,3,0,1,0,0,24929
77682,0,0,1,1,0,1,133,0,25228
77683,0,0,1,1,0,1,133,0,25311
77684,0,0,2,0,0,0,0,0,26084
77685,0,0,1,0,0,0,0,0,25804
77686,0,0,1,0,0,1,0,0,25346
77687,0,0,1,0,0,1,0,0,25093
77688,0,0,1,0,0,1,0,0,25094
77689,0,0,1,0,0,1,0,0,25095
77690,0,0,1,0,0,1,0,0,25096
77691,0,0,1,1,0,0,0,0,26130
77692,0,0,1,0,0,1,0,0,26134
77693,0,0,1,1,0,0,0,0,26135
77694,0,0,1,0,0,1,0,0,25087
77695,0,18,1,4,0,1,0,0,26052
77696,0,0,1,0,0,1,0,0,26053
77697,0,0,0,0,21,0,0,0,25863
77698,0,0,1,1,0,0,0,0,26131
77699,0,0,2,0,0,2,0,0,25712
77701,0,32,1,0,12,1,0,0,25056
77702,0,0,0,0,3,0,0,0,25057
77703,0,0,1,1,0,1,133,0,25058
77704,0,0,0,0,0,0,133,0,24992
77705,0,18,1,4,0,1,0,0,25262
77707,0,0,1,0,0,0,0,0,26170
77708,0,0,2,0,0,0,0,0,25713
77709,0,99,1,1,7,1,133,0,24648
77710,0,0,0,0,12,0,0,0,25654
77711,0,0,0,0,3,0,0,0,25655
77712,0,97,0,0,0,0,0,0,25085
77713,0,0,0,0,0,2,0,0,25051
77714,0,0,0,0,12,0,0,0,25653
77715,0,0,1,4,0,1,0,0,25645
77716,0,0,0,0,21,0,0,0,26055
77717,0,0,0,0,21,0,0,0,26056
77718,0,35,1,0,0,1,0,0,26059
77719,0,0,1,0,0,1,0,0,26166
77720,0,0,1,0,0,1,133,0,26373
77721,0,0,0,0,0,0,133,0,25059
77722,0,0,0,0,21,0,0,0,26054
77723,0,2,1,0,0,1,133,0,25009
77724,0,0,1,0,0,1,0,0,24543
77726,0,0,2,0,11,2,0,0,26141
77727,0,21,1,1,0,1,0,0,24995
77728,0,0,1,0,0,1,0,0,25060
77730,0,0,1,0,0,1,0,0,24542
77731,0,35,1,0,0,1,0,0,25698
77732,0,35,1,0,0,1,0,0,25699
77734,0,0,1,0,0,1,133,0,25101
77735,0,0,1,1,5,1,133,0,26070
77736,0,0,1,0,0,1,133,0,26080
77737,0,44,0,0,0,2,0,0,26081
77738,0,0,0,0,0,1,0,0,25282
77739,0,0,1,0,5,1,133,0,25260
77740,0,44,0,0,0,2,0,0,26082
77742,0,0,1,1,0,1,133,0,25895
77743,0,0,1,1,0,1,0,0,26192
77744,0,0,1,1,0,1,0,0,26017
77745,0,0,1,1,0,1,0,0,26018
77746,0,0,2,0,0,2,0,0,25286
77747,0,0,1,1,0,1,133,0,24975
77748,0,0,2,0,0,0,0,0,25669
77749,0,44,0,0,0,2,133,0,26179
77750,0,0,3,4,10,2,133,0,26180
77751,0,0,1,9,0,1,0,0,26041
77752,0,0,1,0,0,1,0,0,26050
77753,0,0,1,9,0,1,0,0,26051
77754,0,0,1,1,0,1,133,0,25782
77755,0,0,1,4,0,0,0,0,25348
77756,0,0,1,0,0,1,133,0,25586
77758,0,0,1,4,0,1,0,0,25605
77759,0,0,1,0,0,1,0,0,24915
77760,0,0,1,0,0,1,0,0,24916
77761,0,0,1,0,0,1,0,0,24917
77762,0,0,0,0,21,0,0,0,25675
77763,0,19,1,0,0,1,0,0,26194
77764,0,2,1,0,0,1,133,0,25012
77765,0,0,1,0,0,2,133,0,26188
77766,0,1138,0,0,0,0,0,0,25031
77767,0,22,1,0,0,1,133,0,25599
77768,0,0,1,0,0,1,0,0,25054
77769,0,0,1,0,0,1,133,0,25055
77770,0,0,1,0,0,1,0,0,25700
77771,0,0,1,0,0,1,0,0,25756
77773,0,0,1,0,0,1,0,0,26046
77774,0,19,1,0,0,1,133,0,26048
77775,0,0,1,0,0,1,0,0,26168
77776,0,0,1,1,0,1,133,0,24752
77777,0,0,1,0,11,1,0,0,26143
77778,0,0,1,0,0,1,0,0,26049
77779,0,0,1,0,5,1,133,0,26042
77780,0,28,1,0,0,1,0,0,25102
77781,0,0,1,0,0,1,0,0,25097
77782,0,0,1,0,0,0,0,0,24998
77783,0,0,0,0,0,0,133,0,25000
77784,0,0,0,0,0,0,133,0,25001
77785,0,85,1,0,0,1,133,0,27567
77786,0,59,0,0,0,0,0,0,25691
77787,0,11,0,0,0,0,0,0,25692
77788,0,11,1,0,0,1,0,0,25693
77789,0,1138,0,0,0,0,0,0,25027
77790,0,0,1,0,0,0,0,0,25722
77793,0,0,1,1,0,0,0,0,24924
77794,0,0,1,0,0,0,0,0,25185
77795,0,0,1,1,0,0,0,0,24925
77796,0,0,0,0,17,0,0,0,26157
77797,0,0,1,1,0,0,0,0,26132
77799,0,0,2,0,0,2,0,0,25710
77802,0,0,1,1,0,1,0,0,25651
77803,0,250,1,0,14,1,133,0,25049
77804,0,0,1,1,0,1,0,0,25050
77806,0,18,1,4,0,2,0,0,25053
77807,0,0,1,1,0,0,0,0,26129
77810,0,0,1,0,0,1,0,0,26415
77811,0,0,2,0,0,2,0,0,26548
77812,0,0,1,0,0,1,0,0,26364
77813,0,0,1,1,0,1,0,0,26400
77814,0,0,1,1,0,1,133,0,27637
77815,0,0,1,1,0,1,133,0,27683
77816,0,32,1,0,12,1,0,0,27757
77817,0,0,1,0,0,1,0,0,26363
77818,0,0,1,0,0,1,133,0,27578
77819,0,0,1,0,0,1,133,0,26406
77820,0,21,0,0,0,0,0,0,26527
77823,0,44,1,0,0,1,133,0,28391
77824,0,872,0,0,0,2,0,0,27577
77825,0,971,2,0,0,2,133,0,27580
77826,0,0,1,0,0,1,133,0,26419
77827,0,18,1,4,0,1,0,0,26601
77828,0,1152,2,0,0,2,133,0,26613
77829,0,32,1,0,12,1,0,0,27758
77832,0,0,2,0,0,2,0,0,28405
77833,0,0,1,2,0,1,0,0,26977
77834,0,0,1,0,0,1,133,0,26456
77835,0,0,1,0,0,1,0,0,28284
77836,0,0,1,0,0,1,133,0,27579
77837,0,0,1,0,0,1,0,0,27594
77838,0,0,1,0,0,1,0,0,27595
77839,0,0,1,0,0,1,0,0,27596
77840,0,0,0,0,0,0,133,0,27865
77841,0,0,1,0,0,1,133,0,28023
77842,0,43,1,0,0,1,0,0,26043
77843,0,0,1,0,0,1,0,0,26044
77844,0,0,1,0,0,1,0,0,26369
77845,0,0,1,0,0,1,0,0,26370
77846,0,0,0,0,0,0,133,0,27258
77848,0,44,1,0,0,1,133,0,28401
77850,0,0,1,1,0,1,133,0,24976
77851,0,0,1,1,0,1,133,0,24977
77852,0,0,1,0,0,0,0,0,24930
77853,0,0,1,0,0,0,133,0,26565
77854,0,0,1,0,0,1,0,0,28322
77855,0,0,1,0,0,1,0,0,28328
77856,0,0,1,0,0,1,0,0,26458
77857,0,0,1,1,0,0,0,0,27868
77858,0,0,1,0,0,1,0,0,26464
77859,0,49,2,0,0,0,0,0,28334
77860,0,0,1,0,0,1,0,0,26540
77861,0,0,1,0,0,1,0,0,26366
77862,0,0,1,0,0,1,0,0,26367
77863,0,21,0,0,0,0,0,0,27680
77864,0,0,1,0,0,1,0,0,27682
77865,0,1152,0,0,0,0,0,0,28338
77866,0,1152,0,0,0,0,0,0,28339
77867,0,0,1,0,0,1,0,0,28341
77868,0,0,1,1,17,1,0,0,27760
77869,0,0,1,0,0,1,133,0,27646
77870,0,0,0,1,0,0,0,0,28406
77871,0,0,1,0,0,1,133,0,28407
77872,0,1152,0,0,0,0,0,0,28408
77873,0,0,1,0,0,0,0,0,26545
77874,0,0,1,0,0,1,133,0,26546
77875,0,0,1,1,17,1,133,0,28272
77876,0,99,1,1,0,1,0,0,26378
77877,0,0,1,0,11,1,0,0,26379
77879,0,0,1,0,0,1,133,0,26408
77880,0,0,1,0,0,1,133,0,26409
77881,0,0,1,0,0,1,133,0,26410
77882,0,0,1,0,0,1,133,0,26412
77883,0,21,0,0,0,0,0,0,26662
77884,0,0,2,0,15,2,0,0,30285
77885,0,0,0,1,0,0,0,0,26470
77888,0,0,1,1,0,1,133,0,26386
77889,0,0,1,1,0,0,0,0,26387
77890,0,35,1,0,0,1,0,0,26550
77891,0,0,1,0,0,1,133,0,27636
77892,0,0,3,0,0,2,0,0,28318
77893,0,0,1,2,0,1,0,0,28342
77894,0,0,1,0,0,1,133,0,27608
77897,0,971,2,0,0,2,133,0,26652
77898,0,0,1,0,0,1,0,0,26463
77899,0,1138,0,0,0,0,0,0,27766
77900,0,0,1,0,0,1,0,0,26365
77901,0,0,2,0,0,2,0,0,26350
77902,0,0,1,0,0,1,0,0,26480
77903,0,0,1,0,0,1,0,0,26481
77905,0,0,0,0,0,2,0,0,26296
77906,0,0,0,0,0,2,0,0,26297
77907,0,0,1,0,0,1,0,0,26467
77908,0,0,1,0,0,1,0,0,27593
77909,0,0,2,0,0,0,0,0,28308
77910,0,0,1,0,0,1,0,0,28301
77911,0,0,0,0,7,0,0,0,28297
77912,0,0,1,0,0,1,0,0,26552
77914,0,0,1,0,0,1,0,0,28304
77915,0,0,1,0,0,1,133,0,28305
77916,0,0,1,0,0,1,133,0,28306
77917,0,0,1,0,0,1,0,0,28310
77918,0,0,1,4,0,1,0,0,28311
77919,0,0,1,0,0,1,133,0,26414
77920,0,0,1,4,0,1,0,0,25812
77921,0,0,1,1,0,1,133,0,27532
77922,0,99,0,1,0,0,0,0,27533
77923,0,0,1,0,0,1,0,0,25887
77924,0,0,1,0,0,1,133,0,25911
77925,0,0,1,0,0,1,0,0,27591
77926,0,0,1,0,0,1,133,0,27609
77927,0,0,1,0,0,1,0,0,25862
77928,0,0,1,0,0,1,133,0,27618
77929,0,0,1,0,0,1,0,0,25819
77930,0,1137,0,0,0,0,0,0,25822
77931,0,0,1,0,0,1,133,0,25912
77932,0,0,1,0,0,1,133,0,25913
77933,0,0,1,0,0,1,133,0,25914
77934,0,109,2,0,3,2,133,0,27581
77935,0,0,2,0,0,2,133,0,27611
77936,0,0,3,0,0,2,0,0,26282
77937,0,11,0,0,0,0,0,0,25660
77939,0,0,1,0,0,1,0,0,26432
77940,0,42,3,1,11,2,133,0,27634
77941,0,0,1,1,0,1,0,0,25668
77943,0,0,1,0,0,1,133,0,27624
77944,0,0,1,0,5,1,133,0,25815
77946,0,85,2,0,0,2,0,0,25814
77947,0,0,0,0,12,0,0,0,28314
77948,0,0,0,0,17,0,0,0,26274
77949,0,0,0,0,17,0,0,0,26272
77950,0,0,1,2,0,1,133,0,25816
77951,0,46,1,0,0,1,133,0,25817
77952,0,0,1,0,0,1,133,0,25903
77953,0,0,1,0,0,1,0,0,26429
77954,0,0,0,0,0,0,133,0,26666
77955,0,0,1,4,0,0,0,0,25810
77956,0,0,1,1,5,1,0,0,28315
77957,0,37,1,0,13,1,133,0,27619
77958,0,0,1,0,0,1,133,0,28148
77959,0,1139,0,0,0,0,0,0,27191
77962,0,0,0,0,17,0,0,0,26273
77963,0,0,2,0,0,2,133,0,27584
77964,0,39,0,0,0,0,0,0,27617
77965,0,0,1,0,0,1,0,0,26433
77966,0,0,1,0,0,1,0,0,26434
77967,0,0,1,0,0,1,0,0,26435
77968,0,0,1,0,0,1,0,0,26430
77969,0,571,1,0,0,1,133,0,27530
77970,0,0,0,1,0,0,0,0,27648
77971,0,0,2,0,0,2,0,0,27613
77972,0,0,0,0,0,0,133,0,25848
77973,0,0,1,0,0,1,133,0,26448
77974,0,0,1,0,0,1,133,0,26455
77975,0,0,1,0,0,1,133,0,26450
77976,0,0,1,0,11,1,0,0,27640
77977,0,0,1,1,5,1,133,0,27641
77978,0,0,1,0,0,1,0,0,26431
77979,0,0,1,0,0,1,0,0,25779
77980,0,0,3,0,0,2,0,0,28317
77981,0,0,1,0,0,1,0,0,25940
77982,0,0,1,0,0,1,133,0,26451
77983,0,0,1,0,0,1,133,0,26452
77984,0,0,1,0,0,1,133,0,25807
77985,0,0,1,0,0,1,133,0,26453
77986,0,0,1,0,0,1,133,0,26454
77987,0,0,1,0,0,1,0,0,26439
77988,0,0,1,0,0,1,0,0,26436
77989,0,0,1,0,0,1,0,0,26437
77990,0,0,0,0,12,0,0,0,25852
77991,0,0,1,0,0,1,0,0,27635
77992,0,0,1,0,0,1,0,0,26280
77993,0,44,0,0,0,2,133,0,27685
77994,0,0,1,0,0,1,0,0,27686
77995,0,0,1,0,0,1,0,0,26444
77996,0,0,0,0,21,0,0,0,25859
77997,0,0,1,0,0,1,0,0,27684
77998,0,0,0,1,0,0,0,0,26331
77999,0,0,1,0,0,1,0,0,26278
78000,0,0,0,1,0,0,0,0,27688
78001,0,55,1,1,0,1,0,0,27689
78002,0,0,1,1,0,1,133,0,25780
78003,0,0,2,0,0,2,0,0,25788
78004,0,0,1,0,0,1,133,0,25801
78005,0,0,1,0,0,1,133,0,25777
78007,0,0,1,0,0,1,0,0,26445
78008,0,1139,0,0,0,0,0,0,27517
78009,0,0,1,0,0,1,0,0,25787
78010,0,0,1,0,0,1,0,0,26440
78011,0,99,1,0,0,0,0,0,26276
78012,0,0,1,0,0,1,0,0,26554
78013,0,36,1,0,0,1,133,0,26281
78014,0,99,0,0,0,0,0,0,26258
78015,0,99,0,0,0,0,0,0,26259
78016,0,0,0,0,0,0,133,0,27420
78017,0,0,1,0,0,1,133,0,26555
78019,0,0,1,0,0,0,0,0,25768
78021,0,0,0,1,0,0,0,0,25774
78022,0,0,2,0,0,2,0,0,25778
78023,0,99,0,1,0,0,0,0,27534
78024,0,99,0,1,0,0,0,0,27535
78025,0,0,1,0,0,1,0,0,27527
78026,0,0,0,0,21,0,0,0,25858
78027,0,0,1,0,0,1,0,0,26557
78028,0,0,0,0,25,0,0,0,25771
78029,0,0,1,1,0,1,133,0,25890
78030,0,11,0,0,0,0,0,0,26263
78031,0,0,1,0,0,1,0,0,25886
78033,0,0,1,0,0,1,133,0,27382
78034,0,0,1,0,0,1,133,0,27626
78035,0,99,0,1,0,0,0,0,27536
78036,0,99,0,1,0,0,0,0,27538
78037,0,0,1,1,0,1,133,0,25808
78038,0,0,1,0,0,1,0,0,25818
78039,0,0,1,1,0,1,133,0,25899
78040,0,0,1,0,0,1,133,0,27383
78041,0,0,0,0,0,0,133,0,27418
78042,0,0,1,4,11,0,0,0,25809
78043,0,0,1,1,0,1,133,0,25894
78044,0,18,1,4,0,1,0,0,25811
78045,0,36,1,2,0,1,0,0,28440
78046,0,0,1,1,0,1,133,0,28450
78047,0,30,0,0,0,0,0,0,27869
78048,0,1145,0,0,0,1,133,0,27870
78049,0,0,0,1,0,0,0,0,28724
78050,0,0,1,0,0,1,0,0,28228
78051,0,0,1,0,0,1,0,0,28229
78052,0,0,1,0,0,0,0,0,28380
78053,0,1139,0,0,0,0,0,0,27184
78054,0,1139,0,0,0,0,0,0,27190
78056,0,0,0,0,0,0,133,0,27986
78057,0,0,1,0,0,0,0,0,28377
78059,0,0,0,1,0,0,0,0,27874
78060,0,0,1,0,0,1,0,0,28012
78061,0,0,2,0,0,2,0,0,28437
78062,0,0,2,0,0,2,0,0,28438
78063,0,0,1,0,0,1,0,0,28200
78064,0,0,1,0,0,1,0,0,28741
78065,0,0,1,0,0,0,0,0,29501
78066,0,0,1,0,0,1,0,0,28249
78067,0,0,2,0,0,2,0,0,28335
78068,0,0,1,0,0,1,0,0,28323
78070,0,0,0,0,0,2,0,0,28336
78071,0,36,1,2,0,1,0,0,28350
78072,0,0,1,0,0,0,0,0,28457
78073,0,0,0,1,0,0,0,0,27798
78074,0,0,1,0,0,1,0,0,28204
78075,0,54,0,1,0,0,0,0,27564
78076,0,0,1,0,0,1,0,0,27592
78077,0,99,0,1,0,0,0,0,27540
78078,0,39,0,0,0,0,0,0,27543
78079,0,0,0,1,0,0,133,0,27813
78080,0,0,1,0,0,1,0,0,28241
78082,0,0,1,0,12,0,0,0,28445
78084,0,1139,0,0,0,0,0,0,27203
78085,0,0,1,1,0,1,0,0,27204
78086,0,32,1,0,12,1,0,0,28725
78087,0,0,1,0,0,1,0,0,28340
78088,0,0,0,1,0,0,0,0,28723
78089,0,0,0,0,0,1,0,0,28158
78090,0,0,1,0,0,1,0,0,28230
78091,0,0,1,0,0,1,0,0,28231
78092,0,0,0,1,0,0,0,0,27782
78094,0,21,0,0,0,0,0,0,28498
78095,0,85,2,0,0,2,0,0,28168
78096,0,0,0,3,0,0,0,0,28169
78097,0,0,0,0,12,0,0,0,27880
78098,0,39,0,0,0,0,0,0,27545
78105,0,0,2,0,14,2,0,0,28456
78106,0,0,0,1,0,0,0,0,28732
78107,0,0,1,0,0,1,133,0,28418
78108,0,0,1,0,0,0,0,0,28382
78109,0,0,1,0,0,0,0,0,28701
78110,0,0,1,0,0,1,133,0,28413
78111,0,0,0,0,0,0,133,0,27419
78112,0,0,1,0,0,1,0,0,28969
78114,0,633,1,0,0,1,133,0,28412
78115,0,0,1,0,0,1,0,0,28232
78117,0,0,1,0,0,1,0,0,28153
78118,0,0,1,0,0,1,133,0,28447
78119,0,85,1,0,0,1,133,0,28167
78120,0,22,1,0,0,1,133,0,28329
78121,0,0,1,0,0,0,0,0,28378
78122,0,0,1,0,0,0,0,0,28381
78123,0,1139,0,0,0,0,0,0,27202
78124,0,0,1,0,0,1,133,0,28448
78125,0,0,1,0,0,1,0,0,28233
78126,0,0,1,0,0,1,133,0,28419
78129,0,0,0,1,0,0,0,0,28722
78130,0,1145,0,0,0,1,133,0,27871
78131,0,0,1,1,17,1,133,0,28270
78132,0,0,1,0,0,1,0,0,27838
78133,0,0,0,4,0,0,0,0,28431
78134,0,1152,1,0,12,1,0,0,28125
78135,0,0,0,1,0,0,0,0,27873
78136,0,0,2,0,0,0,0,0,28333
78137,0,0,1,0,0,1,133,0,28146
78138,0,0,0,0,0,0,133,0,27864
78139,0,0,1,0,0,0,0,0,27603
78140,0,0,2,0,0,0,0,0,26686
78141,0,0,1,1,5,1,133,0,26580
78142,0,0,1,0,0,1,0,0,27803
78143,0,0,1,0,0,0,0,0,27656
78144,0,0,1,1,5,1,0,0,26641
78145,0,0,1,0,0,1,0,0,26575
78146,0,0,1,0,0,1,133,0,27831
78147,0,411,0,0,0,1,133,0,27753
78148,0,0,1,0,0,1,0,0,27805
78149,0,0,0,1,0,0,133,0,27818
78150,0,0,1,0,0,1,0,0,27833
78151,0,0,1,0,0,1,0,0,27834
78152,0,0,1,0,0,1,0,0,27835
78153,0,1152,0,0,0,0,0,0,27810
78154,0,0,2,0,0,2,133,0,27825
78156,0,932,1,0,0,1,133,0,26573
78161,0,85,1,0,0,1,133,0,28293
78162,0,0,1,0,0,0,0,0,27675
78163,0,0,1,0,0,1,0,0,27791
78164,0,0,0,1,0,0,133,0,27817
78165,0,0,1,0,0,1,0,0,26584
78166,0,0,1,0,0,0,0,0,27604
78167,0,0,1,1,0,0,0,0,27788
78168,0,2,0,4,0,0,0,0,27806
78169,0,0,1,0,0,1,0,0,27793
78170,0,0,0,0,1,0,0,0,26740
78171,0,0,0,0,0,0,133,0,27861
78172,0,0,1,0,0,0,0,0,27655
78173,0,0,1,0,0,1,0,0,27694
78174,0,0,1,0,0,1,0,0,26607
78175,0,0,1,0,0,1,0,0,27807
78176,0,1152,0,0,0,0,0,0,27808
78177,0,0,1,1,0,1,133,0,27737
78178,0,0,1,0,0,1,0,0,26577
78179,0,0,1,0,0,1,0,0,27804
78180,0,0,1,0,0,0,0,0,26677
78181,0,1142,0,0,0,0,0,0,26681
78182,0,0,1,0,0,1,0,0,26615
78183,0,63,3,0,0,2,0,0,26616
78184,0,0,2,0,0,0,0,0,26654
78185,0,0,0,0,21,0,0,0,26655
78186,0,0,1,3,0,1,0,0,27857
78187,0,0,1,0,0,1,0,0,30091
78188,0,1139,0,0,0,0,0,0,27201
78190,0,0,0,0,0,2,0,0,26635
78191,0,0,0,0,21,0,0,0,26656
78192,0,0,0,1,0,0,0,0,27777
78193,0,0,2,0,0,2,0,0,27862
78194,0,0,0,1,0,0,0,0,27783
78195,0,0,0,1,0,0,0,0,27784
78196,0,0,1,1,0,0,0,0,27786
78197,0,0,0,0,0,2,0,0,27826
78198,0,0,1,1,0,1,133,0,27605
78199,0,0,0,0,0,0,133,0,27863
78200,0,56,1,1,0,0,0,0,27779
78201,0,0,2,0,0,2,133,0,27633
78202,0,1142,0,0,0,0,0,0,26682
78203,0,0,1,1,0,1,133,0,27606
78204,0,56,1,1,19,1,133,0,27607
78205,0,0,1,0,0,1,0,0,26590
78206,0,0,0,0,0,0,133,0,26592
78207,0,0,1,1,0,1,133,0,27841
78208,0,0,1,0,0,1,0,0,26787
78209,0,59,1,0,0,0,0,0,26389
78210,0,0,0,0,0,0,133,0,27827
78211,0,431,1,0,0,1,133,0,27800
78212,0,431,1,0,0,1,133,0,27801
78213,0,0,1,1,0,1,0,0,27828
78214,0,0,1,0,0,0,0,0,26693
78215,0,0,2,0,15,2,133,0,27638
78216,0,0,1,1,0,0,0,0,27775
78217,0,431,1,0,0,1,133,0,27799
78218,0,0,1,1,0,1,0,0,26643
78219,0,0,2,0,0,2,0,0,27814
78220,0,43,1,0,5,1,133,0,27610
78222,0,85,2,0,0,2,0,0,27794
78223,0,0,1,0,0,1,0,0,26391
78224,0,270,2,0,12,2,133,0,27615
78225,0,35,1,0,0,1,133,0,27623
78226,0,59,1,0,0,1,0,0,29007
78227,0,0,1,0,0,0,0,0,29624
78228,0,0,1,0,0,0,0,0,29625
78231,0,0,1,0,26,0,0,0,29443
78232,0,0,1,0,0,1,0,0,30111
78233,0,0,1,1,0,0,0,0,29164
78234,0,0,1,0,0,1,0,0,28475
78235,0,34,1,0,7,1,0,0,28991
78236,0,1152,0,0,0,0,0,0,28994
78237,0,1152,0,0,0,0,0,0,28797
78239,0,0,1,0,0,1,133,0,29317
78240,0,0,1,0,0,1,0,0,29318
78241,0,1152,1,1,0,1,0,0,28479
78242,0,0,1,0,0,0,0,0,28750
78245,0,0,1,0,0,0,0,0,29636
78246,0,11,0,0,0,0,0,0,29055
78247,0,0,0,0,21,0,0,0,29059
78248,0,1152,0,0,0,0,0,0,29060
78249,0,0,1,0,0,0,0,0,28820
78250,0,0,1,0,0,0,0,0,28824
78251,0,0,0,1,0,0,0,0,28768
78252,0,0,1,0,0,0,0,0,29637
78253,0,0,1,0,0,0,0,0,28817
78254,0,99,0,0,7,2,133,0,28858
78255,0,0,1,1,0,1,0,0,28862
78256,0,0,1,0,0,1,133,0,28863
78257,0,0,0,1,0,0,0,0,28765
78260,0,21,0,0,0,0,0,0,28747
78261,0,0,1,0,0,0,0,0,28825
78262,0,0,1,0,0,0,0,0,28827
78263,0,0,0,1,0,0,0,0,28766
78264,0,0,1,0,0,1,133,0,29515
78265,0,0,1,0,0,1,0,0,28794
78266,0,0,1,1,0,0,0,0,28866
78267,0,0,3,0,0,0,0,0,29638
78268,0,0,3,0,0,0,0,0,29639
78269,0,99,1,1,0,0,0,0,29432
78270,0,0,1,1,7,1,0,0,30094
78271,0,0,3,0,0,0,0,0,29655
78272,0,0,0,0,21,0,0,0,30174
78273,0,19,1,1,0,1,133,0,29228
78275,0,0,1,1,0,1,133,0,28772
78276,0,0,2,3,0,2,0,0,30113
78278,0,0,1,0,0,1,0,0,29462
78279,0,0,1,1,0,1,133,0,29163
78280,0,0,1,9,0,1,0,0,28371
78281,0,0,1,0,0,0,0,0,29626
78282,0,0,1,0,0,0,0,0,29633
78283,0,0,1,0,0,0,0,0,29632
78284,0,0,1,0,0,2,0,0,28882
78285,0,0,1,0,5,2,0,0,29419
78287,0,59,1,0,0,0,0,0,29041
78288,0,0,1,1,5,1,133,0,29168
78291,0,0,1,1,0,1,0,0,30095
78292,0,0,1,0,0,0,0,0,29635
78293,0,0,1,0,0,1,0,0,30110
78294,0,44,0,0,0,0,0,0,30112
78295,0,0,1,0,0,1,0,0,30109
78297,0,0,1,0,0,0,0,0,29324
78298,0,0,3,0,0,0,0,0,29640
78299,0,0,3,0,0,0,0,0,29641
78300,0,0,3,0,0,0,0,0,29644
78301,0,0,3,0,0,0,0,0,29646
78302,0,0,3,0,0,0,0,0,29647
78303,0,0,3,0,0,0,0,0,29653
78304,0,0,1,0,0,1,0,0,28883
78305,0,0,0,0,5,0,0,0,29685
78306,0,0,1,0,0,0,0,0,29387
78307,0,0,1,1,0,1,133,0,29166
78308,0,11,0,0,0,0,0,0,29008
78309,0,0,1,1,0,1,0,0,29203
78310,0,0,0,4,0,0,0,0,28776
78313,0,0,1,0,0,1,0,0,30138
78314,0,0,0,0,5,0,0,0,29544
78315,0,0,1,0,0,0,0,0,29506
78316,0,0,2,0,0,2,133,0,31018
78317,0,0,1,0,0,1,0,0,28873
78318,0,0,2,0,0,2,0,0,30121
78319,0,0,1,0,0,1,0,0,29604
78320,0,0,1,0,0,1,0,0,29602
78321,0,0,1,0,0,0,0,0,29634
78322,0,0,1,1,0,1,0,0,30096
78324,0,0,1,0,0,1,0,0,28476
78325,0,0,1,0,0,1,0,0,28477
78326,0,0,1,1,0,1,0,0,28478
78333,0,0,0,1,0,0,0,0,28762
78334,0,0,1,1,5,1,133,0,27990
78335,0,0,1,0,0,1,0,0,28466
78336,0,0,0,1,0,0,0,0,29077
78337,0,1152,0,0,0,0,0,0,28785
78338,0,0,1,1,9,0,0,0,27559
78339,0,0,0,1,0,0,0,0,28753
78340,0,0,1,1,0,1,0,0,28810
78341,0,0,1,0,0,1,133,0,28420
78342,0,0,1,0,0,1,0,0,27987
78343,0,0,2,0,0,2,0,0,27991
78344,0,0,1,0,0,0,0,0,29155
78345,0,0,0,1,0,0,0,0,28848
78347,0,40,2,0,15,2,0,0,28913
78348,0,44,1,0,0,1,133,0,29211
78349,0,22,1,1,0,1,0,0,29212
78350,0,0,0,2,0,0,0,0,29213
78351,0,0,1,0,0,1,0,0,29214
78353,0,0,0,0,0,1,0,0,29204
78354,0,0,1,0,0,0,0,0,28788
78355,0,0,1,0,0,0,0,0,28839
78356,0,44,1,0,0,1,133,0,29207
78357,0,44,1,0,0,1,133,0,29208
78358,0,44,1,0,0,1,133,0,29209
78359,0,44,1,0,0,1,133,0,29210
78360,0,59,1,4,0,1,0,0,29220
78361,0,0,1,0,0,1,0,0,29221
78362,0,1152,0,0,0,0,0,0,28783
78363,0,0,1,1,0,0,0,0,28813
78364,0,1152,0,0,0,0,0,0,28798
78365,0,0,0,1,0,0,0,0,28850
78366,0,1152,1,4,0,1,0,0,28796
78367,0,18,1,4,0,1,0,0,29169
78368,0,0,1,0,0,1,133,0,30281
78372,0,0,1,0,0,0,0,0,28531
78373,0,0,1,0,0,1,133,0,30238
78375,0,0,1,0,0,1,0,0,28361
78376,0,0,1,0,0,0,0,0,28790
78377,0,1149,0,0,0,0,0,0,28354
78378,0,0,1,1,17,1,133,0,28271
78379,0,0,1,0,0,0,0,0,28376
78380,0,0,1,0,0,1,0,0,28352
78385,0,0,1,0,0,0,0,0,28793
78387,0,0,1,0,0,0,0,0,28804
78388,0,0,1,0,0,0,0,0,28795
78389,0,0,1,0,0,0,0,0,28826
78390,0,0,0,0,0,2,0,0,27919
78392,0,0,1,0,0,1,0,0,28464
78393,0,0,1,1,0,1,133,0,28846
78394,0,0,1,0,0,0,0,0,28791
78396,0,0,1,0,0,1,0,0,28362
78398,0,0,0,1,0,0,0,0,28754
78399,0,0,0,1,0,0,0,0,28780
78400,0,0,1,0,0,0,0,0,29150
