ID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],Attributes[14],DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellID
335786,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30192
335787,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30182
335788,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,30183
335789,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30185
335790,256,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,30228
335791,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,30229
335792,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,20,0,0,136235,0,0,0,30676
335793,262160,1049088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132127,0,0,0,31018
335794,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,132127,0,0,0,31020
335795,134217984,268435460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,7,1,0,0,0,135270,0,0,0,29172
335796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,32,0,0,0,136130,0,0,0,28873
335797,384,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28874
335798,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135893,0,0,0,29589
335799,256,268435592,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,1,0,0,0,135805,0,0,0,30118
335800,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132091,0,0,0,30121
335801,0,268435656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,8,0,0,0,132099,0,0,0,30122
335802,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,135791,0,0,0,29178
335803,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30193
335804,272,268435592,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30211
335805,384,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,30215
335806,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132147,0,0,0,30821
335807,67108864,1024,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,2,0,0,0,135923,0,0,0,30839
335808,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132273,0,0,0,29604
335809,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,132149,0,0,0,28482
335810,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,6,1,25,0,0,136235,0,0,0,28280
335811,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,20,0,0,136235,0,0,0,28281
335812,262272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,133877,0,0,0,29602
335813,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135934,0,0,0,29634
335814,134217984,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,135270,0,0,0,29710
335815,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,64,0,0,0,136116,0,0,0,30096
335816,256,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,30097
335817,256,136,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.75,0,0,136235,0,0,0,30101
335818,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,29510
335819,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28942
335820,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30186
335821,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,30188
335822,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135791,0,0,0,29179
335823,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136099,0,0,0,29000
335824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,6,64,0,0,0,135468,0,0,0,29001
335825,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132366,0,0,0,29125
335826,1074855936,262144,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,64,0,0,0,136071,0,0,0,29124
335827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,13,16,28,0,0,135846,0,0,0,29607
335828,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,28476
335829,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,28477
335830,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,5,16,24,0,0,135846,0,0,0,28478
335831,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28755
335832,384,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,1,0,0,0,136235,0,0,0,30441
335833,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,1,1,0,0,0,134009,0,0,0,29333
335834,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,1,1,0,0,0,135267,0,0,0,29334
335835,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29336
335836,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28919
335837,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136056,0,0,0,30864
335838,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136056,0,0,0,30865
335839,603979776,136,536870916,256,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,32,0,0,0,136122,0,0,0,29184
335840,603981824,136,536870916,256,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,32,0,0,0,136140,0,0,0,29185
335841,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136235,0,0,0,28931
335842,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136235,0,0,0,28934
335843,0,0,128,262144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,136235,0,0,0,29126
335844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,29127
335845,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,136235,0,0,0,29004
335846,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136075,0,0,0,29005
335847,0,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7,1,0,0,0,132799,0,0,0,29006
335848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,64,0,0,0,135894,0,0,0,28762
335849,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28763
335850,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28764
335851,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135814,0,0,0,29079
335852,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136235,0,0,0,28928
335853,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28923
335854,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28926
335855,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28930
335856,464,1048576,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132340,0,0,0,28814
335857,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29287
335858,1073807360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3,32,0,0,0,136183,0,0,0,27990
335859,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28287
335860,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28288
335861,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,1,0,0,0,136235,0,0,0,28289
335862,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28920
335863,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136235,0,0,0,28932
335864,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28935
335865,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28937
335866,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28939
335867,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28949
335868,0,0,128,262144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,136235,0,0,0,29135
335869,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,28466
335871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,64,0,0,0,135820,0,0,0,29077
335872,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132331,0,0,0,29216
335873,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29217
335874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,1,1,0,0,0,136045,0,0,0,28785
335875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,37,8,0,0,0,135975,0,0,0,27559
335876,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,27562
335877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,136215,0,0,0,28134
335878,0,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,136215,0,0,0,28135
335879,536871184,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135727,0,0,0,29153
335880,384,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,64,50,0,0,136235,0,0,0,29154
335881,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29239
335882,320,268435592,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,16,0,0,0,136235,0,0,0,28534
335883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,0,0,0,133439,0,0,0,28753
335884,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,28809
335885,327680,0,2621440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,2,0,0,0,135880,0,0,0,28810
335886,151322624,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,2,0,0,0,136087,0,0,0,28420
335887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,32,0,0,0,136225,0,0,0,27987
335888,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,0,132363,0,0,0,27991
335889,16777424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,134500,0,0,0,29112
335890,16777424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,134501,0,0,0,29113
335891,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29262
335892,256,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,15,0,0,136235,0,0,0,28806
335893,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,32,0,0,0,136169,0,0,0,29155
335894,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,136235,0,0,0,29116
335895,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136052,0,0,0,28847
335896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,0,0,0,133439,0,0,0,28848
335897,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132215,0,0,0,29086
335898,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29096
335899,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29097
335900,256,268437504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135849,0,0,0,29243
335901,256,268437504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135849,0,0,0,29244
335902,256,268437504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135849,0,0,0,29245
335903,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,30771
335904,256,268437504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135849,0,0,0,29246
335905,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29247
335906,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29248
335907,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28818
335908,536870912,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,1,0,0,0,136172,0,0,0,28832
335909,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,1,0,0,0,136076,0,0,0,29274
335910,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28807
335911,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28808
335912,8388624,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136121,0,0,0,28987
335913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29114
335914,384,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135805,0,0,0,29115
335915,263184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,132152,0,0,0,28913
335916,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132215,0,0,0,29087
335917,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132215,0,0,0,29088
335918,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29092
335919,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29093
335920,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29094
335921,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136076,0,0,0,29275
335922,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136076,0,0,0,29288
335923,65536,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,0,0,0,135736,0,0,0,29211
335924,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,32,0,0,0,136135,0,0,0,29212
335925,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29468
335926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,135441,0,0,0,28777
335927,16,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,32,0,0,0,136119,0,0,0,29213
335928,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,32,0,0,0,136121,0,0,0,29214
335929,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132331,0,0,0,29215
335930,262352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,4,0,0,0,135820,0,0,0,29075
335931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,136235,0,0,0,29173
335932,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,135791,0,0,0,29177
335933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,5,1,0,0,0,135270,0,0,0,29175
335934,0,2184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,32,0,0,0,136179,0,0,0,29204
335936,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29280
335937,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29281
335938,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29282
335939,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29283
335940,328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136076,0,0,0,29284
335941,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29285
335942,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29226
335943,16,136,4,256,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,8,0,0,0,136045,0,0,0,28786
335944,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28787
335945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,0,0,0,135930,0,0,0,28788
335946,536870912,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,1,0,0,0,135900,0,0,0,28833
335947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,135930,0,0,0,28839
335948,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28840
335949,65536,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,0,0,0,135736,0,0,0,29207
335950,65536,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,0,0,0,135736,0,0,0,29208
335951,65536,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,0,0,0,135736,0,0,0,29209
335952,65536,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,0,0,0,135736,0,0,0,29210
335953,256,0,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,135818,0,0,0,29220
335954,0,136,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135818,0,0,0,29221
335955,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29224
335956,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29223
335957,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29225
335958,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,1,0,0,0,136235,0,0,0,29264
335959,262352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,4,0,0,0,135820,0,0,0,29076
335960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,29102
335961,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29103
335962,536871168,268435592,0,268435712,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,1,0,0,0,136235,0,0,0,29104
335963,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,1,0,0,0,136235,0,0,0,29261
335964,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,1,0,0,0,132090,0,0,0,28783
335965,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28811
335966,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28812
335967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136039,0,0,0,28813
335968,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136052,0,0,0,28852
335969,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,28841
335970,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28842
335971,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28843
335972,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28844
335973,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,1,0,0,0,136235,0,0,0,29265
335974,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29267
335975,262160,0,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,1,0,0,0,136224,0,0,0,28798
335976,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136032,0,0,0,29064
335977,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136052,0,0,0,28849
335978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,0,0,0,133439,0,0,0,28850
335979,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136052,0,0,0,28851
335980,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132147,0,0,0,30819
335981,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,29014
335982,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,30772
335983,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,30775
335984,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,30776
335985,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,30777
335986,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,1,0,0,0,132109,0,0,0,28467
335987,0,136,4,256,0,0,0,0,0,0,0,0,0,0,0,0,1,31,6,8,40,0,0,136016,0,0,0,28796
335988,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,29012
335989,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,29013
335990,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136224,0,0,0,28468
335991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,7,1,0,0,0,136168,0,0,0,28470
335992,687866112,-2147483480,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136235,0,0,0,28471
335993,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,136235,0,0,0,28472
335994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,40,0,0,136016,0,0,0,29169
335995,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29171
335996,0,0,0,268435712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28749
335997,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28751
335998,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,29015
335999,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,29016
336000,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,64,0,0,0,135952,0,0,0,30281
336001,-2013265920,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,1,0,0,0,136086,0,0,0,30754
336002,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,30770
336003,272,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,136235,0,0,0,29227
336004,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,136235,0,0,0,28958
336005,8388864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,29105
336006,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,29107
336007,256,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135907,0,0,0,28803
336008,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,30780
336009,536871296,0,4,269484032,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,32,0,0,0,136203,0,0,0,30794
